Countyfp,Blkgrpce,Funcstat,Geoid,Latitude,Longitude,Mtfcc,Namelsad,Statefp,Tractce,Aland,Awater,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
1,1,S,60014105001,37.8100159,-122.2889571,G5030,Block Group 1,6,410500,724478,0,37.809529,-122.288962,1,rooftop,1267,14th St,,,Oakland,CA,Alameda County,94607,US,Alameda
1,2,S,60014251042,37.8321069,-122.2846825,G5030,Block Group 2,6,425104,838658,0,37.831708,-122.284306,1,rooftop,1250,Park Ave,,,Emeryville,CA,Alameda County,94608,US,Alameda
1,1,S,60014331041,37.7124595,-122.1478186,G5030,Block Group 1,6,433104,578341,0,37.712521,-122.147713,1,rooftop,809,Coburn Ct,,,San Leandro,CA,Alameda County,94578,US,Alameda
1,4,S,60014418004,37.5637259,-121.9889101,G5030,Block Group 4,6,441800,299008,0,37.563737,-121.988796,1,rooftop,1964,Bishop Ave,,,Fremont,CA,Alameda County,94536,US,Alameda
1,1,S,60014415241,37.5639425,-122.0546615,G5030,Block Group 1,6,441524,427384,0,37.563909,-122.05464,1,rooftop,5227,Amberwood Dr,,,Fremont,CA,Alameda County,94555,US,Alameda
1,2,S,60014419242,37.5635467,-121.9712666,G5030,Block Group 2,6,441924,349898,0,37.563478,-121.971403,1,rooftop,38762,Rosegate Te,,,Fremont,CA,Alameda County,94536,US,Alameda
1,3,S,60014419243,37.5671299,-121.9670286,G5030,Block Group 3,6,441924,555277,0,37.567075,-121.966993,1,rooftop,38658,Spetti Ct,,,Fremont,CA,Alameda County,94536,US,Alameda
1,3,S,60014418003,37.5607245,-121.9857392,G5030,Block Group 3,6,441800,669563,0,37.560888,-121.98569,1,rooftop,38275,Acacia St,,,Fremont,CA,Alameda County,94536,US,Alameda
1,2,S,60014285002,37.7627838,-122.2578959,G5030,Block Group 2,6,428500,247221,50415,37.762805,-122.258028,1,rooftop,612,Sandalwood Isle,,,Alameda,CA,Alameda County,94501,US,Alameda
1,3,S,60014403083,37.594933,-122.0297608,G5030,Block Group 3,6,440308,391136,0,37.595123,-122.029711,1,rooftop,1870,Sherman Dr,,,Union City,CA,Alameda County,94587,US,Alameda
1,4,S,60014413024,37.5671704,-122.0157653,G5030,Block Group 4,6,441302,589583,0,37.567799,-122.016469,0.99,rooftop,3488,Isherwood Pl,,,Fremont,CA,Alameda County,94536,US,Alameda
1,4,S,60014419244,37.5682297,-121.9766686,G5030,Block Group 4,6,441924,651982,0,37.567713,-121.977765,0.99,rooftop,38224,Redwood Te,,,Fremont,CA,Alameda County,94536,US,Alameda
1,4,S,60014414014,37.5693761,-122.039095,G5030,Block Group 4,6,441401,696336,0,37.569268,-122.039035,1,rooftop,4314,Pecos Ave,,,Fremont,CA,Alameda County,94555,US,Alameda
1,1,S,60019820001,37.796028,-122.2953295,G5030,Block Group 1,6,982000,1269350,269273,37.798648,-122.294674,0.96,nearest_street,1449,Middle Harbor Rd,,,Oakland,CA,Alameda County,94607,US,TIGER/Line® dataset from the US Census Bureau
1,1,S,60019832001,37.7959455,-122.277268,G5030,Block Group 1,6,983200,494544,146462,37.79602,-122.277355,1,rooftop,100,Washington St,,,Oakland,CA,Alameda County,94607,US,Alameda
1,2,S,60014043002,37.8447079,-122.2411377,G5030,Block Group 2,6,404300,343632,0,37.84469,-122.241039,1,rooftop,5929,Margarido Dr,,,Oakland,CA,Alameda County,94618,US,Alameda
1,3,S,60014043003,37.8411985,-122.2426187,G5030,Block Group 3,6,404300,492260,0,37.841204,-122.24264,1,rooftop,5654,Margarido Dr,,,Oakland,CA,Alameda County,94618,US,Alameda
1,1,S,60014045011,37.8271275,-122.2171515,G5030,Block Group 1,6,404501,1087927,5141,37.827227,-122.217215,1,rooftop,6145,Estates Dr,,,Piedmont,CA,Alameda County,94611,US,Alameda
1,1,S,60014048001,37.8036799,-122.2120882,G5030,Block Group 1,6,404800,250163,0,37.803581,-122.211971,1,rooftop,3859,Whittle Ave,,,Oakland,CA,Alameda County,94602,US,Alameda
1,1,S,60014078001,37.7808888,-122.1822023,G5030,Block Group 1,6,407800,715025,0,37.783731,-122.180898,0.98,nearest_street,,I 580,,,Oakland,CA,Alameda County,94619,US,TIGER/Line® dataset from the US Census Bureau
1,2,S,60014078002,37.7822631,-122.1904509,G5030,Block Group 2,6,407800,313812,0,37.782188,-122.190406,1,rooftop,3356,Morcom Ave,,,Oakland,CA,Alameda County,94619,US,Alameda
1,3,S,60014078003,37.7839084,-122.1963642,G5030,Block Group 3,6,407800,205854,0,37.78394,-122.196356,1,rooftop,4511,Camden St,,,Oakland,CA,Alameda County,94619,US,Alameda
1,1,S,60014079001,37.7899257,-122.1815369,G5030,Block Group 1,6,407900,522939,0,37.789988,-122.181696,1,rooftop,4510,Mattis Ct,,,Oakland,CA,Alameda County,94619,US,Alameda
1,2,S,60014079002,37.7866734,-122.184662,G5030,Block Group 2,6,407900,243287,0,37.786642,-122.184803,1,rooftop,4733,Wilkie St,,,Oakland,CA,Alameda County,94619,US,Alameda
1,3,S,60014079003,37.7873551,-122.1899712,G5030,Block Group 3,6,407900,332872,0,37.787311,-122.189942,1,rooftop,4500,Tulip Ave,,,Oakland,CA,Alameda County,94619,US,Alameda
1,1,S,60014213001,37.8957403,-122.2818149,G5030,Block Group 1,6,421300,334348,0,37.895665,-122.28177,1,rooftop,654,Santa Rosa Ave,,,Berkeley,CA,Alameda County,94707,US,Alameda
1,2,S,60014213002,37.8932714,-122.284265,G5030,Block Group 2,6,421300,275916,0,37.893185,-122.284196,1,rooftop,1685,San Lorenzo Ave,,,Berkeley,CA,Alameda County,94707,US,Berkeley
1,3,S,60014213003,37.888921,-122.2770068,G5030,Block Group 3,6,421300,267164,0,37.889165,-122.277034,1,rooftop,1841,Marin Ave,,,Berkeley,CA,Alameda County,94707,US,Berkeley
1,4,S,60014213004,37.8876861,-122.2803978,G5030,Block Group 4,6,421300,229211,0,37.887658,-122.280475,1,rooftop,1039,Sierra St,,,Berkeley,CA,Alameda County,94707,US,Berkeley
1,1,S,60014214001,37.8891849,-122.2690059,G5030,Block Group 1,6,421400,261754,0,37.889201,-122.269,1,rooftop,2100,Los Angeles Ave,,,Berkeley,CA,Alameda County,94707,US,Berkeley
1,2,S,60014214002,37.8873037,-122.2732763,G5030,Block Group 2,6,421400,213024,0,37.887208,-122.273023,1,rooftop,1962,Hopkins St,,,Berkeley,CA,Alameda County,94707,US,Alameda
1,4,S,60014240014,37.8478602,-122.2742677,G5030,Block Group 4,6,424001,165343,0,37.847811,-122.274311,1,rooftop,1629,63rd St,,,Berkeley,CA,Alameda County,94703,US,Alameda
1,1,S,60014240021,37.8517213,-122.2825346,G5030,Block Group 1,6,424002,175931,0,37.851855,-122.282621,1,rooftop,1316,Carrison St,,,Berkeley,CA,Alameda County,94702,US,Berkeley
1,2,S,60014240022,37.8490301,-122.2803779,G5030,Block Group 2,6,424002,151292,0,37.849037,-122.280528,1,rooftop,3223,Boise St,,,Berkeley,CA,Alameda County,94702,US,Berkeley
1,1,S,60014261001,37.8297479,-122.2290039,G5030,Block Group 1,6,426100,495606,0,37.829677,-122.228938,1,rooftop,130,Alta Ave,,,Piedmont,CA,Alameda County,94611,US,Alameda
1,2,S,60014330002,37.7171675,-122.1361158,G5030,Block Group 2,6,433000,372525,0,37.717166,-122.136115,1,rooftop,1716,139th Ave,,,San Leandro,CA,Alameda County,94578,US,Alameda
1,3,S,60014330003,37.7129621,-122.1329782,G5030,Block Group 3,6,433000,257654,0,37.713069,-122.133012,1,rooftop,1655,Dilletta Ave,,,San Leandro,CA,Alameda County,94578,US,Alameda
1,4,S,60014330004,37.7093389,-122.1284379,G5030,Block Group 4,6,433000,257090,0,37.709364,-122.128219,1,rooftop,1614,Halsey Ave,,,San Leandro,CA,Alameda County,94578,US,Alameda
1,1,S,60014331021,37.7035854,-122.1312267,G5030,Block Group 1,6,433102,743520,0,37.703654,-122.131283,1,rooftop,1183,Cherrybrooke Cm,,,San Leandro,CA,Alameda County,94578,US,Alameda
1,2,S,60014331022,37.7006184,-122.1359527,G5030,Block Group 2,6,433102,690305,0,37.700414,-122.135879,1,rooftop,749,Crocus Dr,,,San Leandro,CA,Alameda County,94578,US,Alameda
1,1,S,60014376001,37.6361365,-122.08057,G5030,Block Group 1,6,437600,582860,0,37.63609,-122.080657,1,rooftop,1171,Gomer St,,,Hayward,CA,Alameda County,94544,US,Alameda
1,2,S,60014376002,37.6356242,-122.0821667,G5030,Block Group 2,6,437600,236117,0,37.635607,-122.082169,1,rooftop,1242,Gomer St,,,Hayward,CA,Alameda County,94544,US,City of Hayward and Fairview. Licensed for Public Use
1,1,S,60014378001,37.643927,-122.0701728,G5030,Block Group 1,6,437800,1002824,0,37.643934,-122.070084,1,rooftop,26645,Joshua St,,,Hayward,CA,Alameda County,94544,US,City of Hayward and Fairview. Licensed for Public Use
1,2,S,60014378002,37.640264,-122.0632721,G5030,Block Group 2,6,437800,272802,0,37.640187,-122.063115,1,rooftop,375,Carson Dr,,,Hayward,CA,Alameda County,94544,US,City of Hayward and Fairview. Licensed for Public Use
1,1,S,60014421001,37.5519791,-121.9487913,G5030,Block Group 1,6,442100,996577,0,37.552651,-121.948205,0.99,rooftop,40580,Las Palmas Ave,,,Fremont,CA,Alameda County,94539,US,Alameda
1,2,S,60014422002,37.5426159,-121.9363112,G5030,Block Group 2,6,442200,1487625,0,37.542562,-121.936221,1,rooftop,644,Mission Creek Ct,,,Fremont,CA,Alameda County,94539,US,Alameda
1,3,S,60014422003,37.5371749,-121.9390316,G5030,Block Group 3,6,442200,566983,0,37.53717,-121.938959,1,rooftop,41967,Paseo Padre Pw,,,Fremont,CA,Alameda County,94539,US,Alameda
1,1,S,60014506041,37.6813892,-121.8922058,G5030,Block Group 1,6,450604,941587,0,37.68235,-121.892998,0.99,rooftop,3204,Harvey Ct,,,Pleasanton,CA,Alameda County,94588,US,Alameda
1,1,S,60014507411,37.6658297,-121.861687,G5030,Block Group 1,6,450741,649129,0,37.665722,-121.861817,1,rooftop,3696,Nevada St,,,Pleasanton,CA,Alameda County,94566,US,Alameda
1,2,S,60014056002,37.799495,-122.2371528,G5030,Block Group 2,6,405600,176869,0,37.799432,-122.23703,1,rooftop,2720,11th Ave,,,Oakland,CA,Alameda County,94606,US,Alameda
1,5,S,60014381005,37.6111223,-122.0283026,G5030,Block Group 5,6,438100,248460,0,37.611101,-122.028354,1,rooftop,346,Lafayette Ave,,,Hayward,CA,Alameda County,94544,US,Alameda
1,1,S,60014401001,37.6162741,-121.9813815,G5030,Block Group 1,6,440100,27678395,0,37.616274,-121.981382,0.2,nearest_place,,,,,Union City,CA,Alameda County,94587,US,TIGER/Line® dataset from the US Census Bureau
1,2,S,60014411002,37.5860195,-121.9619146,G5030,Block Group 2,6,441100,14245998,0,37.585724,-121.961451,1,rooftop,38001,Stenhammer Dr,,,Fremont,CA,Alameda County,94536,US,Alameda
1,3,S,60014417003,37.5474673,-122.019146,G5030,Block Group 3,6,441700,318671,0,37.547419,-122.019278,1,rooftop,37158,Blacow Rd,,,Fremont,CA,Alameda County,94536,US,Alameda
1,1,S,60014420001,37.5612991,-121.9361604,G5030,Block Group 1,6,442000,6902037,0,37.559249,-121.938212,0.96,nearest_street,360,Castro Ln,,,Fremont,CA,Alameda County,94539,US,TIGER/Line® dataset from the US Census Bureau
1,1,S,60014431031,37.5310546,-121.9012081,G5030,Block Group 1,6,443103,12293815,0,37.527536,-121.896046,0.94,nearest_street,6700,Mill Creek Rd,,,Fremont,CA,Alameda County,94539,US,TIGER/Line® dataset from the US Census Bureau
1,1,S,60014432001,37.4939227,-121.8997407,G5030,Block Group 1,6,443200,8112321,0,37.494613,-121.904307,0.95,nearest_street,2078,Estates Ter,,,Fremont,CA,Alameda County,94539,US,TIGER/Line® dataset from the US Census Bureau
1,1,S,60014506011,37.6286056,-121.9158383,G5030,Block Group 1,6,450601,18635755,0,37.628821,-121.914547,0.99,rooftop,2540,Kilkare Rd,,,Sunol,CA,Alameda County,94586,US,Alameda
1,3,S,60014507423,37.6692198,-121.8253539,G5030,Block Group 3,6,450742,6001342,849637,37.67384,-121.826737,0.94,nearest_street,1500,Stanley Blvd,,,Pleasanton,CA,Alameda County,94566,US,TIGER/Line® dataset from the US Census Bureau
1,2,S,60014512022,37.7245151,-121.7283821,G5030,Block Group 2,6,451202,392915,0,37.72402,-121.728706,1,rooftop,5611,Bridgeport Cir,,,Livermore,CA,Alameda County,94551,US,Alameda
1,1,S,60014515031,37.6858947,-121.7459897,G5030,Block Group 1,6,451503,1782143,0,37.685988,-121.74591,1,rooftop,4136,Davis Way,,,Livermore,CA,Alameda County,94550,US,Alameda
1,3,S,60014517013,37.6700775,-121.7829011,G5030,Block Group 3,6,451701,277963,0,37.67011,-121.782863,1,rooftop,1045,Via Madrid,,,Livermore,CA,Alameda County,94550,US,Alameda
1,2,S,60014002002,37.8465865,-122.2503095,G5030,Block Group 2,6,400200,298490,0,37.846704,-122.250396,1,rooftop,5850,Birch Ct,,,Oakland,CA,Alameda County,94618,US,Alameda
1,1,S,60014055001,37.7958758,-122.2406571,G5030,Block Group 1,6,405500,96014,0,37.795644,-122.240594,1,rooftop,2136,12th Ave,,,Oakland,CA,Alameda County,94606,US,Alameda
1,3,S,60014055003,37.7988209,-122.2439761,G5030,Block Group 3,6,405500,95924,0,37.799077,-122.243992,1,rooftop,2203,8th Ave,,,Oakland,CA,Alameda County,94606,US,Alameda
1,4,S,60014055004,37.8004656,-122.2455204,G5030,Block Group 4,6,405500,123546,0,37.800431,-122.245515,1,rooftop,546,E 22nd St,,,Oakland,CA,Alameda County,94606,US,Alameda
1,1,S,60014056001,37.8024919,-122.2343274,G5030,Block Group 1,6,405600,119879,0,37.802358,-122.234246,1,rooftop,1102,E 33rd St,,,Oakland,CA,Alameda County,94610,US,Alameda
1,3,S,60014057003,37.7976537,-122.2316953,G5030,Block Group 3,6,405700,196452,0,37.798283,-122.231671,1,rooftop,1411,E 31st St,,,Oakland,CA,Alameda County,94602,US,Alameda
1,3,S,60014056003,37.801018,-122.2401072,G5030,Block Group 3,6,405600,132026,0,37.800962,-122.24,1,rooftop,2602,8th Ave,,,Oakland,CA,Alameda County,94606,US,Alameda
1,1,S,60014057001,37.8000788,-122.2292722,G5030,Block Group 1,6,405700,208904,0,37.800197,-122.229291,1,rooftop,3225,Beaumont Ave,,,Oakland,CA,Alameda County,94602,US,Alameda
1,2,S,60014057002,37.7963034,-122.2274598,G5030,Block Group 2,6,405700,141504,0,37.79627,-122.227281,1,rooftop,2927,22nd Ave,,,Oakland,CA,Alameda County,94606,US,Alameda
1,1,S,60014058001,37.7920943,-122.2300626,G5030,Block Group 1,6,405800,162231,0,37.792025,-122.229914,1,rooftop,2426,Highland Ave,,,Oakland,CA,Alameda County,94606,US,Alameda
1,2,S,60014058002,37.7934584,-122.2326243,G5030,Block Group 2,6,405800,120386,0,37.793334,-122.232776,1,rooftop,1950,E 24th St,,,Oakland,CA,Alameda County,94606,US,Alameda
1,1,S,60014226001,37.8737724,-122.254627,G5030,Block Group 1,6,422600,1699288,0,37.873883,-122.254483,1,rooftop,2594,Hearst Ave,,,Oakland,CA,Alameda County,94602,US,Berkeley
1,6,S,60014087006,37.7698794,-122.1886054,G5030,Block Group 6,6,408700,165741,0,37.769948,-122.188703,1,rooftop,2563,62nd Ave,,,Oakland,CA,Alameda County,94605,US,Alameda
1,1,S,60014088001,37.7583739,-122.191065,G5030,Block Group 1,6,408800,170314,0,37.758247,-122.190894,1,rooftop,1140,71st Ave,,,Oakland,CA,Alameda County,94621,US,Alameda
1,2,S,60014088002,37.7552746,-122.197186,G5030,Block Group 2,6,408800,352664,0,37.755475,-122.197357,1,rooftop,827,70th Ave,,,Oakland,CA,Alameda County,94621,US,Alameda
1,3,S,60014088003,37.7598823,-122.1948185,G5030,Block Group 3,6,408800,241554,0,37.759822,-122.194827,1,rooftop,6706,Lucille St,,,Oakland,CA,Alameda County,94621,US,Alameda
1,4,S,60014088004,37.7612081,-122.2001889,G5030,Block Group 4,6,408800,439820,0,37.761085,-122.20034,1,rooftop,6226,Tevis St,,,Oakland,CA,Alameda County,94621,US,Alameda
1,1,S,60014089001,37.7530749,-122.1884978,G5030,Block Group 1,6,408900,467552,0,37.752817,-122.187897,1,rooftop,919,81st Ave,,,Oakland,CA,Alameda County,94621,US,Alameda
1,2,S,60014089002,37.7557268,-122.1891747,G5030,Block Group 2,6,408900,334854,0,37.755651,-122.189176,1,rooftop,7520,Hamilton St,,,Oakland,CA,Alameda County,94621,US,Alameda
1,3,S,60014230003,37.8651738,-122.2792155,G5030,Block Group 3,6,423000,243390,0,37.865166,-122.279549,1,rooftop,2320,California St,,,Berkeley,CA,Alameda County,94703,US,Alameda
1,1,S,60014227001,37.8682736,-122.2473091,G5030,Block Group 1,6,422700,181838,0,37.868284,-122.247136,1,rooftop,136,Panoramic Way,,,Berkeley,CA,Alameda County,94704,US,Berkeley
1,2,S,60014227002,37.8671338,-122.250383,G5030,Block Group 2,6,422700,65614,0,37.867051,-122.25038,1,rooftop,2425,Warring St,,,Berkeley,CA,Alameda County,94704,US,Alameda
1,1,S,60014228001,37.8670327,-122.2569087,G5030,Block Group 1,6,422800,182982,0,37.866642,-122.257316,1,rooftop,2538,Channing Way,,,Berkeley,CA,Alameda County,94720,US,Berkeley
1,3,S,60014228003,37.8663433,-122.2633813,G5030,Block Group 3,6,422800,163538,0,37.866462,-122.263162,1,rooftop,2347,Ellsworth St,,,Berkeley,CA,Alameda County,94704,US,Berkeley
1,2,S,60014229002,37.8687746,-122.2698172,G5030,Block Group 2,6,422900,385452,0,37.868661,-122.269983,1,rooftop,2000,Allston Way,,,Berkeley,CA,Alameda County,94704,US,Alameda
1,1,S,60014230001,37.869546,-122.2774644,G5030,Block Group 1,6,423000,244945,0,37.869522,-122.277626,1,rooftop,2108,McGee Ave,,,Berkeley,CA,Alameda County,94703,US,Berkeley
1,2,S,60014230002,37.865788,-122.2747071,G5030,Block Group 2,6,423000,241748,0,37.865819,-122.275026,1,rooftop,2328,Grant St,,,Berkeley,CA,Alameda County,94703,US,Alameda
1,3,S,60014403013,37.6021684,-122.0452841,G5030,Block Group 3,6,440301,1453691,0,37.602581,-122.045545,1,rooftop,1651,Atlantic St,,,Union City,CA,Alameda County,94587,US,Alameda
1,1,S,60014276001,37.7785568,-122.2806564,G5030,Block Group 1,6,427600,194597,0,37.778591,-122.280598,1,rooftop,6,Curlew Ct,,,Alameda,CA,Alameda County,94501,US,Alameda
1,2,S,60014277002,37.7714444,-122.2821192,G5030,Block Group 2,6,427700,311425,0,37.771439,-122.282081,1,rooftop,506,Central Ave,,,Alameda,CA,Alameda County,94501,US,Alameda
1,3,S,60014277003,37.7681553,-122.2868948,G5030,Block Group 3,6,427700,403377,710016,37.768219,-122.286881,1,rooftop,1204,Porta Ballena,,,Alameda,CA,Alameda County,94501,US,Alameda
1,2,S,60014278002,37.7687709,-122.2670127,G5030,Block Group 2,6,427800,239532,0,37.768812,-122.266976,1,rooftop,1260,Hawthorne St,,,Alameda,CA,Alameda County,94501,US,Alameda
1,3,S,60014278003,37.7713726,-122.2723821,G5030,Block Group 3,6,427800,137305,0,37.771423,-122.272381,1,rooftop,803,Central Ave,,,Alameda,CA,Alameda County,94501,US,Alameda
1,2,S,60014337002,37.6877177,-122.1189807,G5030,Block Group 2,6,433700,450510,0,37.687599,-122.11874,1,rooftop,16600,Ashland Ave,,,San Lorenzo,CA,Alameda County,94580,US,Alameda
1,3,S,60014337003,37.6875858,-122.1276769,G5030,Block Group 3,6,433700,304684,0,37.687496,-122.1278,1,rooftop,15573,Tracy St,,,San Lorenzo,CA,Alameda County,94580,US,Alameda
1,1,S,60014338001,37.7069661,-122.1254943,G5030,Block Group 1,6,433800,173469,0,37.707011,-122.125541,1,rooftop,15047,Lark St,,,San Leandro,CA,Alameda County,94578,US,Alameda
1,2,S,60014338002,37.7041252,-122.1215035,G5030,Block Group 2,6,433800,426875,0,37.704111,-122.121476,1,rooftop,1639,Thrush Ave,,,San Leandro,CA,Alameda County,94578,US,Alameda
1,1,S,60014339001,37.7011961,-122.115967,G5030,Block Group 1,6,433900,365347,0,37.701071,-122.115641,1,rooftop,16024,Marcella St,,,San Leandro,CA,Alameda County,94578,US,Alameda
1,2,S,60014339002,37.698852,-122.1136583,G5030,Block Group 2,6,433900,138061,0,37.698351,-122.112983,0.99,rooftop,1571,163rd Ave,,,San Leandro,CA,Alameda County,94578,US,Alameda
1,3,S,60014339003,37.6978275,-122.1116164,G5030,Block Group 3,6,433900,152503,0,37.697778,-122.111683,1,rooftop,16328,Helo Dr,,,San Leandro,CA,Alameda County,94578,US,Alameda
1,4,S,60014339004,37.6965957,-122.1097418,G5030,Block Group 4,6,433900,160678,0,37.696943,-122.110008,1,rooftop,1560,164th Ave,,,San Leandro,CA,Alameda County,94578,US,Alameda
1,1,S,60014403041,37.5895651,-122.079176,G5030,Block Group 1,6,440304,158818,0,37.589526,-122.079055,1,rooftop,4458,Via Madrid,,,Union City,CA,Alameda County,94587,US,Alameda
1,1,S,60014429001,37.5232882,-121.9764158,G5030,Block Group 1,6,442900,520914,0,37.523181,-121.976357,1,rooftop,5150,Roycroft Way,,,Fremont,CA,Alameda County,94538,US,Alameda
1,2,S,60014429002,37.5148474,-121.969245,G5030,Block Group 2,6,442900,430109,0,37.514934,-121.969327,1,rooftop,42878,Fontainebleau Park Ln,,,Fremont,CA,Alameda County,94538,US,Alameda
1,1,S,60014430011,37.5184218,-121.9515237,G5030,Block Group 1,6,443001,768730,0,37.518516,-121.951449,1,rooftop,43128,Charleston Way,,,Fremont,CA,Alameda County,94538,US,Alameda
1,1,S,60014430021,37.5122121,-121.9579338,G5030,Block Group 1,6,443002,365915,0,37.512153,-121.958015,1,rooftop,133,Fisk Te,,,Fremont,CA,Alameda County,94538,US,Alameda
1,2,S,60014430022,37.5152966,-121.9605334,G5030,Block Group 2,6,443002,465702,0,37.515307,-121.960574,1,rooftop,4464,Bush Cir,,,Fremont,CA,Alameda County,94538,US,Alameda
1,3,S,60014430023,37.5200498,-121.961927,G5030,Block Group 3,6,443002,748706,0,37.520127,-121.962043,1,rooftop,4391,Fern Te,,,Fremont,CA,Alameda County,94538,US,Alameda
1,2,S,60014514012,37.6971805,-121.7587741,G5030,Block Group 2,6,451401,3191145,0,37.696257,-121.759833,0.99,rooftop,873,Waverly Cm,,,Livermore,CA,Alameda County,94551,US,Alameda
1,3,S,60014514013,37.6891328,-121.7636392,G5030,Block Group 3,6,451401,613109,0,37.689574,-121.763684,1,rooftop,2929,Kelly St,,,Livermore,CA,Alameda County,94551,US,Alameda
1,3,S,60014517043,37.664054,-121.7825141,G5030,Block Group 3,6,451704,267907,0,37.663982,-121.78245,1,rooftop,1045,Coronado Way,,,Livermore,CA,Alameda County,94550,US,Alameda
1,3,S,60014042003,37.8348851,-122.2372575,G5030,Block Group 3,6,404200,1883267,0,37.834315,-122.236312,0.99,rooftop,5000,Piedmont Ave,,,Oakland,CA,Alameda County,94611,US,Alameda
1,2,S,60014003002,37.836255,-122.2516875,G5030,Block Group 2,6,400300,269347,0,37.836138,-122.251675,1,rooftop,5211,Broadway,,,Oakland,CA,Alameda County,94618,US,Alameda
1,3,S,60014003003,37.8404594,-122.2597495,G5030,Block Group 3,6,400300,292396,0,37.840451,-122.259832,1,rooftop,5578,Vicente Way,,,Oakland,CA,Alameda County,94609,US,Alameda
1,4,S,60014003004,37.8402856,-122.2541313,G5030,Block Group 4,6,400300,278413,0,37.840302,-122.254035,1,rooftop,5360,Boyd Ave,,,Oakland,CA,Alameda County,94618,US,Alameda
1,1,S,60014004001,37.8500847,-122.2549755,G5030,Block Group 1,6,400400,266853,0,37.850207,-122.255049,1,rooftop,360,63rd St,,,Oakland,CA,Alameda County,94618,US,Alameda
1,3,S,60014004003,37.850124,-122.258756,G5030,Block Group 3,6,400400,201095,0,37.850135,-122.258771,1,rooftop,6389,Dana St,,,Oakland,CA,Alameda County,94609,US,Alameda
1,1,S,60014005001,37.8488953,-122.263197,G5030,Block Group 1,6,400500,362724,0,37.848659,-122.263124,1,rooftop,551,63rd St,,,Oakland,CA,Alameda County,94609,US,Alameda
1,3,S,60014058003,37.7948324,-122.2346709,G5030,Block Group 3,6,405800,139947,0,37.794882,-122.234558,1,rooftop,1827,E 25th St,,,Oakland,CA,Alameda County,94606,US,Alameda
1,2,S,60014060002,37.7915385,-122.251342,G5030,Block Group 2,6,406000,230538,0,37.791577,-122.251415,1,rooftop,950,Loomis Ct,,,Oakland,CA,Alameda County,94606,US,Alameda
1,3,S,60014060003,37.7952523,-122.2557761,G5030,Block Group 3,6,406000,265602,0,37.795346,-122.255848,1,rooftop,1138,4th Ave,,,Oakland,CA,Alameda County,94606,US,Alameda
1,1,S,60014090001,37.7402075,-122.1902944,G5030,Block Group 1,6,409000,1302879,0,37.73992,-122.188761,0.99,rooftop,8900,Edes Ave,,,Oakland,CA,Alameda County,94621,US,Alameda
1,3,S,60014090003,37.7311264,-122.1944159,G5030,Block Group 3,6,409000,1060501,0,37.731801,-122.193763,0.99,rooftop,9663,Empire Rd,,,Oakland,CA,Alameda County,94603,US,Alameda
1,4,S,60014231004,37.8625528,-122.2856323,G5030,Block Group 4,6,423100,154005,0,37.862548,-122.285734,1,rooftop,2423,Bonar St,,,Berkeley,CA,Alameda County,94702,US,Berkeley
1,1,S,60014091001,37.7350088,-122.1816318,G5030,Block Group 1,6,409100,298380,0,37.734976,-122.181717,1,rooftop,532,Stoneford Ave,,,Oakland,CA,Alameda County,94603,US,Alameda
1,2,S,60014091002,37.7324233,-122.1844906,G5030,Block Group 2,6,409100,192170,0,37.732424,-122.184592,1,rooftop,74,Eldridge Ave,,,Oakland,CA,Alameda County,94603,US,Alameda
1,2,S,60014419232,37.5495096,-121.9842295,G5030,Block Group 2,6,441923,1019963,0,37.54943,-121.984255,1,rooftop,3620,Jubilee Cm,,,Fremont,CA,Alameda County,94538,US,Alameda
1,1,S,60014231001,37.8683351,-122.2867485,G5030,Block Group 1,6,423100,275930,0,37.868314,-122.286837,1,rooftop,1250,Addison St,,,Berkeley,CA,Alameda County,94702,US,Alameda
1,3,S,60014231003,37.8643425,-122.2860047,G5030,Block Group 3,6,423100,161123,0,37.86443,-122.286123,1,rooftop,1303,Poe St,,,Berkeley,CA,Alameda County,94702,US,Alameda
1,1,S,60014232001,37.8664305,-122.2941069,G5030,Block Group 1,6,423200,234487,0,37.866468,-122.29408,1,rooftop,2122,9th St,,,Berkeley,CA,Alameda County,94710,US,Berkeley
1,2,S,60014232002,37.8624972,-122.2932414,G5030,Block Group 2,6,423200,222291,0,37.862466,-122.293169,1,rooftop,935,Channing Way,,,Berkeley,CA,Alameda County,94710,US,Alameda
1,4,S,60014278004,37.7737237,-122.2741747,G5030,Block Group 4,6,427800,149665,0,37.773958,-122.274152,1,rooftop,754,Haight Ave,,,Alameda,CA,Alameda County,94501,US,Alameda
1,1,S,60014233001,37.8603606,-122.2850127,G5030,Block Group 1,6,423300,222796,0,37.860202,-122.28499,1,rooftop,1301,Parker St,,,Berkeley,CA,Alameda County,94702,US,Berkeley
1,2,S,60014233002,37.8580023,-122.2815388,G5030,Block Group 2,6,423300,248373,0,37.857924,-122.281498,1,rooftop,1423,Ward St,,,Berkeley,CA,Alameda County,94702,US,Berkeley
1,3,S,60014233003,37.8549557,-122.284828,G5030,Block Group 3,6,423300,255456,0,37.855016,-122.28498,1,rooftop,2800,Mabel St,,,Berkeley,CA,Alameda County,94702,US,Berkeley
